"Name","Agent","ID","State","User","Notes","Job Type","Group","Tags","Created","End Time","Updated","Max Test Accuracy","time_mask_param","dropOutProbability","freq_mask_param"
"summer-sweep-164","","y0pru3af","finished","","-","","","","2024-07-15T21:26:25.000Z","2024-07-15T21:30:47.000Z","2024-07-15T21:30:47.000Z","0.784370740572467","30","0.1","10"
"stellar-sweep-8","","qordvz4b","finished","","-","","","","2024-07-15T05:45:42.000Z","2024-07-15T05:50:03.000Z","2024-07-15T05:50:03.000Z","0.7840072694229896","10","0","10"
"light-sweep-115","","f7xjpp0w","finished","","-","","","","2024-07-15T16:34:59.000Z","2024-07-15T16:37:43.000Z","2024-07-15T16:37:43.000Z","0.7819173103134939","30","0","50"
"bright-sweep-475","","89psopvy","finished","","-","","","","2024-07-17T01:00:28.000Z","2024-07-17T01:04:51.000Z","2024-07-17T01:04:51.000Z","0.7811903680145389","60","0.3","20"
"happy-sweep-20","","hoy4956u","finished","","-","","","","2024-07-15T06:50:38.000Z","2024-07-15T06:53:13.000Z","2024-07-15T06:53:13.000Z","0.7806451612903226","60","0","10"
"dutiful-sweep-479","","64s50unf","finished","","-","","","","2024-07-17T01:16:30.000Z","2024-07-17T01:20:02.000Z","2024-07-17T01:20:02.000Z","0.780281690140845","30","0.3","30"
"honest-sweep-312","","9qe0z28a","finished","","-","","","","2024-07-16T11:18:23.000Z","2024-07-16T11:23:35.000Z","2024-07-16T11:23:35.000Z","0.7798273512039982","40","0.2","20"
"radiant-sweep-497","","8twq90c2","finished","","-","","","","2024-07-17T02:24:52.000Z","2024-07-17T02:27:33.000Z","2024-07-17T02:27:33.000Z","0.7793730122671513","70","0.3","30"
"royal-sweep-329","","jjawg6qb","finished","","-","","","","2024-07-16T12:33:46.000Z","2024-07-16T12:36:28.000Z","2024-07-16T12:36:28.000Z","0.7786460699681963","70","0.2","20"
"glowing-sweep-147","","r37q15fb","finished","","-","","","","2024-07-15T19:26:27.000Z","2024-07-15T19:30:48.000Z","2024-07-15T19:30:48.000Z","0.777373920945025","70","0.1","10"
"cerulean-sweep-110","","akhaugrn","finished","","-","","","","2024-07-15T16:18:04.000Z","2024-07-15T16:22:23.000Z","2024-07-15T16:22:23.000Z","0.7762835074965925","50","0","40"
"glowing-sweep-514","","9wubowcw","finished","","-","","","","2024-07-17T03:54:22.000Z","2024-07-17T03:57:53.000Z","2024-07-17T03:57:53.000Z","0.776192639709223","30","0.3","40"
"fresh-sweep-310","","ti1yeqy7","finished","","-","","","","2024-07-16T11:11:11.000Z","2024-07-16T11:15:33.000Z","2024-07-16T11:15:33.000Z","0.7756474329850068","20","0.2","20"
"devoted-sweep-315","","c3w3kjfw","finished","","-","","","","2024-07-16T11:32:31.000Z","2024-07-16T11:36:03.000Z","2024-07-16T11:36:03.000Z","0.7755565651976375","70","0.2","20"
"worldly-sweep-208","","78hiynbm","finished","","-","","","","2024-07-16T01:59:22.000Z","2024-07-16T02:02:03.000Z","2024-07-16T02:02:03.000Z","0.7753748296228987","50","0.1","30"
"exalted-sweep-445","","gwqt61ty","finished","","-","","","","2024-07-16T22:20:31.000Z","2024-07-16T22:30:49.000Z","2024-07-16T22:30:49.000Z","0.7743752839618355","40","0.3","10"
"grateful-sweep-258","","x3ecx40j","finished","","-","","","","2024-07-16T06:06:05.000Z","2024-07-16T06:12:12.000Z","2024-07-16T06:12:12.000Z","0.7741026805997274","60","0.1","50"
"comfy-sweep-134","","ql462gqf","finished","","-","","","","2024-07-15T18:24:31.000Z","2024-07-15T18:27:09.000Z","2024-07-15T18:27:09.000Z","0.7739209450249886","10","0","50"
"frosty-sweep-262","","c3ellkjz","finished","","-","","","","2024-07-16T06:25:31.000Z","2024-07-16T06:30:44.000Z","2024-07-16T06:30:44.000Z","0.7731031349386642","30","0.1","50"
"deep-sweep-120","","ae2bh9tz","finished","","-","","","","2024-07-15T16:53:42.000Z","2024-07-15T16:57:10.000Z","2024-07-15T16:57:10.000Z","0.772557928214448","10","0","50"
"lively-sweep-33","","64jb336j","finished","","-","","","","2024-07-15T08:25:29.000Z","2024-07-15T08:28:05.000Z","2024-07-15T08:28:05.000Z","0.7724670604270786","50","0","20"
"happy-sweep-34","","6ftzvfwj","finished","","-","","","","2024-07-15T08:28:10.000Z","2024-07-15T08:31:36.000Z","2024-07-15T08:31:36.000Z","0.7721944570649705","60","0","20"
"earthy-sweep-57","","ibqv2ol1","finished","","-","","","","2024-07-15T11:00:03.000Z","2024-07-15T11:02:39.000Z","2024-07-15T11:02:39.000Z","0.7718309859154929","10","0","30"
"unique-sweep-421","","ikyekcxf","finished","","-","","","","2024-07-16T19:38:28.000Z","2024-07-16T19:42:52.000Z","2024-07-16T19:42:52.000Z","0.7716492503407542","10","0.3","10"
"golden-sweep-367","","6tnjb1i3","finished","","-","","","","2024-07-16T15:24:41.000Z","2024-07-16T15:27:26.000Z","2024-07-16T15:27:26.000Z","0.7714675147660155","30","0.2","40"
"rural-sweep-414","","bigfpe1f","finished","","-","","","","2024-07-16T19:15:08.000Z","2024-07-16T19:18:39.000Z","2024-07-16T19:18:39.000Z","0.7714675147660155","10","0.2","50"
"lemon-sweep-28","","p7rt990u","finished","","-","","","","2024-07-15T07:53:03.000Z","2024-07-15T07:56:29.000Z","2024-07-15T07:56:29.000Z","0.7692866878691503","70","0","10"
"proud-sweep-117","","asm52q55","finished","","-","","","","2024-07-15T16:39:35.000Z","2024-07-15T16:44:44.000Z","2024-07-15T16:44:44.000Z","0.7692866878691503","50","0","50"
"glad-sweep-243","","rzjsrb5v","finished","","-","","","","2024-07-16T04:38:27.000Z","2024-07-16T04:41:57.000Z","2024-07-16T04:41:57.000Z","0.7689232167196729","50","0.1","40"
"whole-sweep-469","","373wkee6","finished","","-","","","","2024-07-17T00:22:50.000Z","2024-07-17T00:27:13.000Z","2024-07-17T00:27:13.000Z","0.7685597455701954","70","0.3","20"
"classic-sweep-429","","x6tghqwq","finished","","-","","","","2024-07-16T20:18:53.000Z","2024-07-16T20:26:39.000Z","2024-07-16T20:26:39.000Z","0.7677419354838709","20","0.3","10"
"ruby-sweep-416","","lglvz5jm","finished","","-","","","","2024-07-16T19:22:15.000Z","2024-07-16T19:24:06.000Z","2024-07-16T19:24:06.000Z","0.7676510676965016","30","0.2","50"
"trim-sweep-529","","usrqishb","finished","","-","","","","2024-07-17T05:33:32.000Z","2024-07-17T05:39:34.000Z","2024-07-17T05:39:34.000Z","0.767287596547024","40","0.3","40"
"fancy-sweep-391","","i05tekym","finished","","-","","","","2024-07-16T17:06:57.000Z","2024-07-16T17:09:38.000Z","2024-07-16T17:09:38.000Z","0.767287596547024","60","0.2","40"
"dulcet-sweep-277","","ar1ysuhh","finished","","-","","","","2024-07-16T07:47:25.000Z","2024-07-16T07:51:49.000Z","2024-07-16T07:51:49.000Z","0.7671058609722853","40","0.1","50"
"sweepy-sweep-191","","0oqte0m3","finished","","-","","","","2024-07-15T23:55:12.000Z","2024-07-16T00:01:17.000Z","2024-07-16T00:01:17.000Z","0.7667423898228078","20","0.1","20"
"dashing-sweep-78","","9sd2v4zr","finished","","-","","","","2024-07-15T13:14:40.000Z","2024-07-15T13:16:28.000Z","2024-07-15T13:16:28.000Z","0.7665606542480691","10","0","30"
"usual-sweep-43","","6e9ns9rj","finished","","-","","","","2024-07-15T09:33:57.000Z","2024-07-15T09:43:20.000Z","2024-07-15T09:43:20.000Z","0.7663789186733303","10","0","20"
"crisp-sweep-225","","otds0bxt","finished","","-","","","","2024-07-16T03:15:43.000Z","2024-07-16T03:18:24.000Z","2024-07-16T03:18:24.000Z","0.7661971830985915","10","0.1","40"
"true-sweep-178","","b1y25qrh","finished","","-","","","","2024-07-15T22:36:19.000Z","2024-07-15T22:39:04.000Z","2024-07-15T22:39:04.000Z","0.7654702407996365","30","0.1","20"
"zesty-sweep-201","","hhe3kq7d","finished","","-","","","","2024-07-16T01:16:32.000Z","2024-07-16T01:19:16.000Z","2024-07-16T01:19:16.000Z","0.7649250340754202","50","0.1","30"
"elated-sweep-388","","1xuamh3v","finished","","-","","","","2024-07-16T16:52:34.000Z","2024-07-16T16:59:35.000Z","2024-07-16T16:59:35.000Z","0.7642889595638346","30","0.2","40"
"bumbling-sweep-305","","uk5cbghu","finished","","-","","","","2024-07-16T10:56:42.000Z","2024-07-16T11:00:14.000Z","2024-07-16T11:00:14.000Z","0.7639254884143571","40","0.2","10"
"fanciful-sweep-423","","6ryvh7s9","finished","","-","","","","2024-07-16T19:46:27.000Z","2024-07-16T19:49:58.000Z","2024-07-16T19:49:58.000Z","0.7635620172648796","30","0.3","10"
"fast-sweep-271","","zanvj1f3","finished","","-","","","","2024-07-16T07:25:03.000Z","2024-07-16T07:26:50.000Z","2024-07-16T07:26:50.000Z","0.7635620172648796","50","0.1","50"
"visionary-sweep-269","","pus9z24l","finished","","-","","","","2024-07-16T07:18:41.000Z","2024-07-16T07:22:12.000Z","2024-07-16T07:22:12.000Z","0.7631076783280327","30","0.1","50"
"fragrant-sweep-484","","ae9kaoxg","finished","","-","","","","2024-07-17T01:41:24.000Z","2024-07-17T01:44:55.000Z","2024-07-17T01:44:55.000Z","0.7628350749659246","10","0.3","30"
"light-sweep-303","","e1d93ach","finished","","-","","","","2024-07-16T10:51:09.000Z","2024-07-16T10:54:44.000Z","2024-07-16T10:54:44.000Z","0.7617446615174921","20","0.2","10"
"good-sweep-90","","gdn79117","finished","","-","","","","2024-07-15T14:13:34.000Z","2024-07-15T14:16:11.000Z","2024-07-15T14:16:11.000Z","0.7593820990458883","60","0","40"
"lucky-sweep-461","","vazvm90w","finished","","-","","","","2024-07-16T23:52:40.000Z","2024-07-16T23:55:22.000Z","2024-07-16T23:55:22.000Z","0.7586551567469332","60","0.3","20"
"rare-sweep-248","","djk1fr74","finished","","-","","","","2024-07-16T04:56:19.000Z","2024-07-16T04:58:59.000Z","2024-07-16T04:58:59.000Z","0.7579282144479782","30","0.1","40"
"sparkling-sweep-472","","nvb1zejn","finished","","-","","","","2024-07-17T00:48:51.000Z","2024-07-17T00:53:11.000Z","2024-07-17T00:53:11.000Z","0.7573830077237619","30","0.3","20"
"rosy-sweep-185","","dsitxy49","finished","","-","","","","2024-07-15T23:19:11.000Z","2024-07-15T23:22:43.000Z","2024-07-15T23:22:43.000Z","0.7564743298500681","30","0.1","20"
"avid-sweep-318","","n9bbklak","finished","","-","","","","2024-07-16T11:40:46.000Z","2024-07-16T11:44:17.000Z","2024-07-16T11:44:17.000Z","0.7545661063153112","30","0.2","20"
"peach-sweep-432","","8t5oguqj","finished","","-","","","","2024-07-16T20:37:28.000Z","2024-07-16T20:42:40.000Z","2024-07-16T20:42:40.000Z","0.7543843707405725","50","0.3","10"
"stellar-sweep-384","","48p3k2pg","finished","","-","","","","2024-07-16T16:36:16.000Z","2024-07-16T16:39:01.000Z","2024-07-16T16:39:01.000Z","0.7539300318037255","60","0.2","40"
"usual-sweep-272","","vcbvj8fk","finished","","-","","","","2024-07-16T07:26:52.000Z","2024-07-16T07:29:32.000Z","2024-07-16T07:29:32.000Z","0.752112676056338","60","0.1","50"
"young-sweep-246","","ogdydkoj","finished","","-","","","","2024-07-16T04:49:59.000Z","2024-07-16T04:53:31.000Z","2024-07-16T04:53:31.000Z","0.7514766015447524","10","0.1","40"
"eager-sweep-101","","xveirmcr","finished","","-","","","","2024-07-15T15:22:49.000Z","2024-07-15T15:24:36.000Z","2024-07-15T15:24:36.000Z","0.7512948659700136","30","0","40"
"giddy-sweep-458","","jwwz6dfm","finished","","-","","","","2024-07-16T23:41:55.000Z","2024-07-16T23:46:16.000Z","2024-07-16T23:46:16.000Z","0.7491140390731486","30","0.3","20"
"sweepy-sweep-216","","uv4h5bqs","finished","","-","","","","2024-07-16T02:40:54.000Z","2024-07-16T02:45:15.000Z","2024-07-16T02:45:15.000Z","0.7482053611994548","60","0.1","30"
"soft-sweep-368","","o05avlgi","finished","","-","","","","2024-07-16T15:27:33.000Z","2024-07-16T15:31:08.000Z","2024-07-16T15:31:08.000Z","0.7477510222626079","40","0.2","40"
"apricot-sweep-397","","n55xj3do","finished","","-","","","","2024-07-16T17:35:57.000Z","2024-07-16T17:41:59.000Z","2024-07-16T17:41:59.000Z","0.7470240799636528","50","0.2","50"
"splendid-sweep-119","","x3t43ky0","finished","","-","","","","2024-07-15T16:50:56.000Z","2024-07-15T16:53:38.000Z","2024-07-15T16:53:38.000Z","0.7468423443889142","70","0","50"
"helpful-sweep-394","","xp9x8l3r","finished","","-","","","","2024-07-16T17:15:59.000Z","2024-07-16T17:23:47.000Z","2024-07-16T17:23:47.000Z","0.7467514766015447","20","0.2","50"
"true-sweep-231","","6ncfoxwy","finished","","-","","","","2024-07-16T03:36:32.000Z","2024-07-16T03:38:26.000Z","2024-07-16T03:38:26.000Z","0.7443889141299409","70","0.1","40"
"comfy-sweep-453","","vzhvmtav","finished","","-","","","","2024-07-16T23:19:43.000Z","2024-07-16T23:24:05.000Z","2024-07-16T23:24:05.000Z","0.7437528396183553","50","0.3","20"
"misty-sweep-176","","i6czpgqp","finished","","-","","","","2024-07-15T22:29:07.000Z","2024-07-15T22:32:39.000Z","2024-07-15T22:32:39.000Z","0.7432985006815084","10","0.1","20"
"efficient-sweep-377","","4bq3d6mz","finished","","-","","","","2024-07-16T15:59:08.000Z","2024-07-16T16:01:54.000Z","2024-07-16T16:01:54.000Z","0.7426624261699227","60","0.2","40"
"winter-sweep-439","","905vr24r","finished","","-","","","","2024-07-16T21:18:48.000Z","2024-07-16T21:25:43.000Z","2024-07-16T21:25:43.000Z","0.7419354838709677","50","0.3","10"
"earthy-sweep-522","","m0690zmr","finished","","-","","","","2024-07-17T04:54:29.000Z","2024-07-17T04:57:10.000Z","2024-07-17T04:57:10.000Z","0.741753748296229","40","0.3","40"
"ancient-sweep-25","","tfn1s8w8","finished","","-","","","","2024-07-15T07:16:44.000Z","2024-07-15T07:19:22.000Z","2024-07-15T07:19:22.000Z","0.7412085415720128","40","0","10"
"exalted-sweep-526","","eqaqzrui","finished","","-","","","","2024-07-17T05:19:06.000Z","2024-07-17T05:23:29.000Z","2024-07-17T05:23:29.000Z","0.7411176737846433","10","0.3","40"
"cosmic-sweep-237","","6mkb9xq2","finished","","-","","","","2024-07-16T04:02:24.000Z","2024-07-16T04:05:53.000Z","2024-07-16T04:05:53.000Z","0.7408450704225352","60","0.1","40"
"wandering-sweep-171","","ybs2wcok","finished","","-","","","","2024-07-15T21:55:47.000Z","2024-07-15T21:57:38.000Z","2024-07-15T21:57:38.000Z","0.7405724670604271","30","0.1","20"
"northern-sweep-160","","zb3qwnan","finished","","-","","","","2024-07-15T21:01:49.000Z","2024-07-15T21:06:18.000Z","2024-07-15T21:06:18.000Z","0.7402089959109496","60","0.1","10"
"cool-sweep-402","","watxmd6r","finished","","-","","","","2024-07-16T18:04:57.000Z","2024-07-16T18:08:28.000Z","2024-07-16T18:08:28.000Z","0.7385733757383007","30","0.2","50"
"warm-sweep-64","","c5ox1fd3","finished","","-","","","","2024-07-15T11:37:57.000Z","2024-07-15T11:40:34.000Z","2024-07-15T11:40:34.000Z","0.7379373012267151","10","0","30"
"usual-sweep-18","","vj302d9w","finished","","-","","","","2024-07-15T06:41:05.000Z","2024-07-15T06:43:41.000Z","2024-07-15T06:43:41.000Z","0.7378464334393458","40","0","10"
"stellar-sweep-360","","1wnuei18","finished","","-","","","","2024-07-16T14:45:39.000Z","2024-07-16T14:50:05.000Z","2024-07-16T14:50:05.000Z","0.7377555656519764","30","0.2","30"
"resilient-sweep-308","","e2v2jdmx","finished","","-","","","","2024-07-16T11:05:48.000Z","2024-07-16T11:08:27.000Z","2024-07-16T11:08:27.000Z","0.7375738300772376","70","0.2","10"
"laced-sweep-184","","3d8dxu1j","finished","","-","","","","2024-07-15T23:14:45.000Z","2024-07-15T23:19:09.000Z","2024-07-15T23:19:09.000Z","0.7373012267151294","20","0.1","20"
"gentle-sweep-229","","qkztb31h","finished","","-","","","","2024-07-16T03:32:38.000Z","2024-07-16T03:34:32.000Z","2024-07-16T03:34:32.000Z","0.7367560199909132","50","0.1","40"
"drawn-sweep-182","","sr60vf40","finished","","-","","","","2024-07-15T22:59:59.000Z","2024-07-15T23:03:28.000Z","2024-07-15T23:03:28.000Z","0.7366651522035439","70","0.1","20"
"wild-sweep-385","","8kc1ebx8","finished","","-","","","","2024-07-16T16:39:08.000Z","2024-07-16T16:42:43.000Z","2024-07-16T16:42:43.000Z","0.7366651522035439","70","0.2","40"
"frosty-sweep-88","","exlkzwre","finished","","-","","","","2024-07-15T14:09:03.000Z","2024-07-15T14:10:51.000Z","2024-07-15T14:10:51.000Z","0.7364834166288051","40","0","40"
"solar-sweep-480","","te2d0fql","finished","","-","","","","2024-07-17T01:20:09.000Z","2024-07-17T01:22:55.000Z","2024-07-17T01:22:55.000Z","0.7363925488414357","40","0.3","30"
"vocal-sweep-327","","zw8zftdj","finished","","-","","","","2024-07-16T12:25:46.000Z","2024-07-16T12:29:17.000Z","2024-07-16T12:29:17.000Z","0.7352112676056338","50","0.2","20"
"dark-sweep-3","","8mpvh1ix","finished","","-","","","","2024-07-15T05:16:57.000Z","2024-07-15T05:20:29.000Z","2024-07-15T05:20:29.000Z","0.7349386642435257","30","0","10"
"helpful-sweep-232","","21faqyic","finished","","-","","","","2024-07-16T03:38:32.000Z","2024-07-16T03:40:24.000Z","2024-07-16T03:40:24.000Z","0.734756928668787","10","0.1","40"
"toasty-sweep-142","","bmbgqfco","finished","","-","","","","2024-07-15T18:57:33.000Z","2024-07-15T19:01:04.000Z","2024-07-15T19:01:04.000Z","0.733575647432985","20","0.1","10"
"sweepy-sweep-543","","hewfdqej","finished","","-","","","","2024-07-17T06:39:24.000Z","2024-07-17T06:42:03.000Z","2024-07-17T06:42:03.000Z","0.7323943661971831","40","0.3","50"
"helpful-sweep-81","","3xtdsmpa","finished","","-","","","","2024-07-15T13:28:08.000Z","2024-07-15T13:31:36.000Z","2024-07-15T13:31:36.000Z","0.731667423898228","40","0","30"
"lucky-sweep-186","","i7fj671d","finished","","-","","","","2024-07-15T23:22:44.000Z","2024-07-15T23:27:07.000Z","2024-07-15T23:27:07.000Z","0.7314856883234894","40","0.1","20"
"worldly-sweep-107","","1jyzccfl","finished","","-","","","","2024-07-15T15:55:51.000Z","2024-07-15T15:58:29.000Z","2024-07-15T15:58:29.000Z","0.7311222171740118","20","0","40"
"playful-sweep-68","","3j3oljj3","finished","","-","","","","2024-07-15T12:19:22.000Z","2024-07-15T12:22:00.000Z","2024-07-15T12:22:00.000Z","0.7307587460245343","50","0","30"
"twilight-sweep-448","","je5im8xn","finished","","-","","","","2024-07-16T22:43:14.000Z","2024-07-16T22:46:45.000Z","2024-07-16T22:46:45.000Z","0.7303044070876874","70","0.3","10"
"mild-sweep-140","","vue8k313","finished","","-","","","","2024-07-15T18:52:10.000Z","2024-07-15T18:55:37.000Z","2024-07-15T18:55:37.000Z","0.7300318037255793","70","0","50"
"amber-sweep-143","","im92l2sd","finished","","-","","","","2024-07-15T19:01:07.000Z","2024-07-15T19:03:48.000Z","2024-07-15T19:03:48.000Z","0.7291231258518855","30","0.1","10"
"lucky-sweep-173","","c63y3yxr","finished","","-","","","","2024-07-15T22:01:22.000Z","2024-07-15T22:05:48.000Z","2024-07-15T22:05:48.000Z","0.7279418446160836","50","0.1","20"
"fine-sweep-136","","tsmngcf2","finished","","-","","","","2024-07-15T18:32:19.000Z","2024-07-15T18:37:26.000Z","2024-07-15T18:37:26.000Z","0.7278509768287142","30","0","50"
"sandy-sweep-188","","x13wwc3d","finished","","-","","","","2024-07-15T23:43:25.000Z","2024-07-15T23:47:50.000Z","2024-07-15T23:47:50.000Z","0.7277601090413448","60","0.1","20"
"firm-sweep-254","","gijv9ubd","finished","","-","","","","2024-07-16T05:42:26.000Z","2024-07-16T05:45:57.000Z","2024-07-16T05:45:57.000Z","0.7270331667423898","20","0.1","50"
"dauntless-sweep-21","","lftybbi7","finished","","-","","","","2024-07-15T06:53:36.000Z","2024-07-15T06:57:02.000Z","2024-07-15T06:57:02.000Z","0.7263062244434348","70","0","10"
"atomic-sweep-127","","wdvv0xnf","finished","","-","","","","2024-07-15T17:39:23.000Z","2024-07-15T17:42:49.000Z","2024-07-15T17:42:49.000Z","0.7262153566560654","10","0","50"
"major-sweep-538","","bwjkslxs","finished","","-","","","","2024-07-17T06:25:30.000Z","2024-07-17T06:28:16.000Z","2024-07-17T06:28:16.000Z","0.725851885506588","60","0.3","50"
"peachy-sweep-483","","rrffv8bv","finished","","-","","","","2024-07-17T01:36:07.000Z","2024-07-17T01:41:18.000Z","2024-07-17T01:41:18.000Z","0.7241253975465698","70","0.3","30"
"giddy-sweep-217","","j2gkokj2","finished","","-","","","","2024-07-16T02:45:20.000Z","2024-07-16T02:48:02.000Z","2024-07-16T02:48:02.000Z","0.7232167196728759","70","0.1","30"
"swept-sweep-263","","pihxqm6j","finished","","-","","","","2024-07-16T06:30:49.000Z","2024-07-16T06:35:10.000Z","2024-07-16T06:35:10.000Z","0.7222171740118128","40","0.1","50"
"pretty-sweep-332","","rktx7gjk","finished","","-","","","","2024-07-16T12:49:38.000Z","2024-07-16T12:52:19.000Z","2024-07-16T12:52:19.000Z","0.7216719672875965","30","0.2","20"
"major-sweep-137","","42tfhcw7","finished","","-","","","","2024-07-15T18:37:31.000Z","2024-07-15T18:40:07.000Z","2024-07-15T18:40:07.000Z","0.719854611540209","40","0","50"
"elated-sweep-542","","gtbdywls","finished","","-","","","","2024-07-17T06:36:38.000Z","2024-07-17T06:39:18.000Z","2024-07-17T06:39:18.000Z","0.7197637437528396","30","0.3","50"
"lemon-sweep-235","","vuamywav","finished","","-","","","","2024-07-16T03:52:42.000Z","2024-07-16T03:55:23.000Z","2024-07-16T03:55:23.000Z","0.7196728759654702","40","0.1","40"
"dainty-sweep-290","","dc9cxlr0","finished","","-","","","","2024-07-16T09:34:12.000Z","2024-07-16T09:38:36.000Z","2024-07-16T09:38:36.000Z","0.7192185370286234","30","0.2","10"
"autumn-sweep-347","","zt61ba56","finished","","-","","","","2024-07-16T13:59:36.000Z","2024-07-16T14:03:10.000Z","2024-07-16T14:03:10.000Z","0.7188550658791458","40","0.2","30"
"pleasant-sweep-521","","jvc5lp95","finished","","-","","","","2024-07-17T04:50:04.000Z","2024-07-17T04:54:26.000Z","2024-07-17T04:54:26.000Z","0.718400726942299","30","0.3","40"
"rosy-sweep-63","","ha1pb42z","finished","","-","","","","2024-07-15T11:33:37.000Z","2024-07-15T11:37:53.000Z","2024-07-15T11:37:53.000Z","0.7181281235801908","70","0","30"
"fast-sweep-227","","fi5ckxjj","finished","","-","","","","2024-07-16T03:22:55.000Z","2024-07-16T03:27:16.000Z","2024-07-16T03:27:16.000Z","0.7178555202180827","30","0.1","40"
"effortless-sweep-466","","0g4i785j","finished","","-","","","","2024-07-17T00:06:22.000Z","2024-07-17T00:13:51.000Z","2024-07-17T00:13:51.000Z","0.7175829168559745","40","0.3","20"
"sparkling-sweep-51","","bj8bg0sv","finished","","-","","","","2024-07-15T10:36:16.000Z","2024-07-15T10:39:44.000Z","2024-07-15T10:39:44.000Z","0.7167651067696501","20","0","20"
"golden-sweep-410","","iiloap5y","finished","","-","","","","2024-07-16T18:51:27.000Z","2024-07-16T18:54:57.000Z","2024-07-16T18:54:57.000Z","0.7156746933212176","40","0.2","50"
"warm-sweep-219","","0npy9t16","finished","","-","","","","2024-07-16T02:50:50.000Z","2024-07-16T02:52:41.000Z","2024-07-16T02:52:41.000Z","0.7155838255338483","20","0.1","30"
"sleek-sweep-467","","2au8b91p","finished","","-","","","","2024-07-17T00:13:54.000Z","2024-07-17T00:20:05.000Z","2024-07-17T00:20:05.000Z","0.7154929577464789","50","0.3","20"
"swept-sweep-400","","qgvdgdmz","finished","","-","","","","2024-07-16T17:58:31.000Z","2024-07-16T18:01:16.000Z","2024-07-16T18:01:16.000Z","0.7152203543843707","10","0.2","50"
"balmy-sweep-363","","dbalmczq","finished","","-","","","","2024-07-16T14:58:13.000Z","2024-07-16T15:00:54.000Z","2024-07-16T15:00:54.000Z","0.7151294865970014","60","0.2","30"
"sparkling-sweep-438","","yv9t1msz","finished","","-","","","","2024-07-16T21:14:18.000Z","2024-07-16T21:18:43.000Z","2024-07-16T21:18:43.000Z","0.7137664697864607","40","0.3","10"
"prime-sweep-503","","slxl6z2j","finished","","-","","","","2024-07-17T02:51:40.000Z","2024-07-17T02:54:22.000Z","2024-07-17T02:54:22.000Z","0.7111313039527487","60","0.3","30"
"hopeful-sweep-406","","baumh10k","finished","","-","","","","2024-07-16T18:26:07.000Z","2024-07-16T18:32:11.000Z","2024-07-16T18:32:11.000Z","0.7095865515674693","70","0.2","50"
"magic-sweep-55","","jgvm79au","finished","","-","","","","2024-07-15T10:52:56.000Z","2024-07-15T10:55:31.000Z","2024-07-15T10:55:31.000Z","0.7092230804179919","60","0","20"
"avid-sweep-175","","x2e8j9w1","finished","","-","","","","2024-07-15T22:26:20.000Z","2024-07-15T22:29:01.000Z","2024-07-15T22:29:01.000Z","0.7084052703316674","70","0.1","20"
"pretty-sweep-2","","ikae8iuo","finished","","-","","","","2024-07-15T05:15:03.000Z","2024-07-15T05:16:51.000Z","2024-07-15T05:16:51.000Z","0.7074057246706043","20","0","10"
"light-sweep-435","","hnve5s89","finished","","-","","","","2024-07-16T20:54:06.000Z","2024-07-16T20:57:38.000Z","2024-07-16T20:57:38.000Z","0.7069513857337574","10","0.3","10"
"fine-sweep-141","","0rjqkp72","finished","","-","","","","2024-07-15T18:55:39.000Z","2024-07-15T18:57:29.000Z","2024-07-15T18:57:29.000Z","0.7067696501590186","10","0.1","10"
"soft-sweep-519","","7jd9iuxj","finished","","-","","","","2024-07-17T04:41:55.000Z","2024-07-17T04:44:35.000Z","2024-07-17T04:44:35.000Z","0.705406633348478","10","0.3","40"
"denim-sweep-341","","r4caalqi","finished","","-","","","","2024-07-16T13:31:19.000Z","2024-07-16T13:37:22.000Z","2024-07-16T13:37:22.000Z","0.7041344843253067","50","0.2","30"
"vibrant-sweep-255","","l108pyp9","finished","","-","","","","2024-07-16T05:45:59.000Z","2024-07-16T05:47:50.000Z","2024-07-16T05:47:50.000Z","0.7036801453884598","30","0.1","50"
"different-sweep-172","","9qce4n2x","finished","","-","","","","2024-07-15T21:57:43.000Z","2024-07-15T22:01:16.000Z","2024-07-15T22:01:16.000Z","0.7031349386642435","40","0.1","20"
